symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted,model
BANKNIFTY,1,20,10,15,48,,,0.050894597,0.22559831,['2018-10-30T00:00'],[24807.75],[24675.52],SVR
BANKNIFTY,1,20,10,45,58,,,0.050966513,0.225757643,['2018-10-30T00:00'],[24807.75],[24988.28],SVR
BANKNIFTY,1,20,10,52,58,,,0.052349533,0.22880020199999998,['2018-10-30T00:00'],[24807.75],[24937.66],SVR
BANKNIFTY,1,20,10,58,15,,,0.052596603,0.22933949399999998,['2018-10-30T00:00'],[24807.75],[24939.1],SVR
BANKNIFTY,1,20,10,43,85,,,0.053232304,0.230721268,['2018-10-30T00:00'],[24807.75],[25004.67],SVR
BANKNIFTY,1,20,10,58,44,,,0.054457597,0.233361517,['2018-10-30T00:00'],[24807.75],[24978.66],SVR
BANKNIFTY,1,20,10,15,57,,,0.05472917,0.233942664,['2018-10-30T00:00'],[24807.75],[24956.48],SVR
BANKNIFTY,1,20,10,85,57,,,0.054805535,0.23410582100000002,['2018-10-30T00:00'],[24807.75],[24579.0],SVR
BANKNIFTY,1,20,10,58,57,,,0.054960005,0.234435502,['2018-10-30T00:00'],[24807.75],[24950.74],SVR
BANKNIFTY,1,20,10,43,52,,,0.055085338,0.234702658,['2018-10-30T00:00'],[24807.75],[25007.72],SVR
BANKNIFTY,1,20,10,43,31,,,0.055128537000000005,0.234794671,['2018-10-30T00:00'],[24807.75],[24989.51],SVR
BANKNIFTY,1,20,10,48,43,,,0.055486901,0.23555657600000002,['2018-10-30T00:00'],[24807.75],[24994.31],SVR
BANKNIFTY,1,20,10,45,51,,,0.055566903,0.235726331,['2018-10-30T00:00'],[24807.75],[25067.61],SVR
BANKNIFTY,1,20,10,31,51,,,0.055669279,0.235943381,['2018-10-30T00:00'],[24807.75],[24645.61],SVR
BANKNIFTY,1,20,10,51,99,,,0.05573137400000001,0.236074934,['2018-10-30T00:00'],[24807.75],[24586.81],SVR
BANKNIFTY,1,20,10,15,31,,,0.055789838,0.23619872600000003,['2018-10-30T00:00'],[24807.75],[24559.53],SVR
BANKNIFTY,1,20,10,31,7,,,0.056310787,0.237298939,['2018-10-30T00:00'],[24807.75],[24996.33],SVR
BANKNIFTY,1,20,10,51,85,,,0.056615395,0.23793989699999998,['2018-10-30T00:00'],[24807.75],[24989.52],SVR
BANKNIFTY,1,20,10,57,31,,,0.057062992,0.23887861300000002,['2018-10-30T00:00'],[24807.75],[24555.27],SVR
BANKNIFTY,1,20,10,58,7,,,0.057963395,0.240755882,['2018-10-30T00:00'],[24807.75],[25015.55],SVR
BANKNIFTY,1,20,10,7,43,,,0.058081635,0.241001317,['2018-10-30T00:00'],[24807.75],[25022.68],SVR
BANKNIFTY,1,20,10,51,52,,,0.058371867,0.241602705,['2018-10-30T00:00'],[24807.75],[25022.95],SVR
BANKNIFTY,1,20,10,7,27,,,0.059332577000000004,0.243582794,['2018-10-30T00:00'],[24807.75],[25005.28],SVR
BANKNIFTY,1,20,10,31,45,,,0.059685199,0.24430554399999999,['2018-10-30T00:00'],[24807.75],[25040.46],SVR
BANKNIFTY,1,20,10,99,44,,,0.059813572999999995,0.24456813600000002,['2018-10-30T00:00'],[24807.75],[25011.61],SVR
BANKNIFTY,1,20,10,7,51,,,0.060028596,0.24500733800000002,['2018-10-30T00:00'],[24807.75],[24732.33],SVR
BANKNIFTY,1,20,10,31,57,,,0.060505998,0.245979671,['2018-10-30T00:00'],[24807.75],[24951.71],SVR
BANKNIFTY,1,20,10,45,52,,,0.060777557999999995,0.24653104899999997,['2018-10-30T00:00'],[24807.75],[25031.43],SVR
BANKNIFTY,1,20,10,99,48,,,0.06185269400000001,0.248702018,['2018-10-30T00:00'],[24807.75],[24978.24],SVR
BANKNIFTY,1,20,10,31,99,,,0.062095001,0.24918868600000002,['2018-10-30T00:00'],[24807.75],[24558.33],SVR
BANKNIFTY,1,20,10,57,44,,,0.06306343,0.251124332,['2018-10-30T00:00'],[24807.75],[24823.78],SVR
BANKNIFTY,1,20,10,45,48,,,0.064407441,0.253786212,['2018-10-30T00:00'],[24807.75],[25061.03],SVR
BANKNIFTY,1,20,10,48,99,,,0.06699762299999999,0.25883899,['2018-10-30T00:00'],[24807.75],[25009.75],SVR
BANKNIFTY,1,20,10,52,51,,,0.067201912,0.259233317,['2018-10-30T00:00'],[24807.75],[24646.21],SVR
BANKNIFTY,1,20,10,43,45,,,0.07325045200000001,0.270648207,['2018-10-30T00:00'],[24807.75],[25104.28],SVR
BANKNIFTY,1,20,10,57,27,,,0.07371267,0.271500774,['2018-10-30T00:00'],[24807.75],[24504.5],SVR
BANKNIFTY,1,20,10,44,48,,,0.078866379,0.280831585,['2018-10-30T00:00'],[24807.75],[25057.88],SVR
BANKNIFTY,1,20,10,85,27,,,0.08009717200000001,0.28301443800000003,['2018-10-30T00:00'],[24807.75],[24666.4],SVR
BANKNIFTY,1,20,10,43,44,,,0.080149153,0.283106257,['2018-10-30T00:00'],[24807.75],[25110.84],SVR
BANKNIFTY,1,20,10,52,85,,,0.083101493,0.288273295,['2018-10-30T00:00'],[24807.75],[24669.74],SVR
BANKNIFTY,1,20,10,52,48,,,0.08330096099999999,0.288619059,['2018-10-30T00:00'],[24807.75],[25039.67],SVR
BANKNIFTY,1,20,10,44,57,,,0.08331079799999999,0.288636099,['2018-10-30T00:00'],[24807.75],[25041.03],SVR
BANKNIFTY,1,20,10,58,27,,,0.086154025,0.29352005800000003,['2018-10-30T00:00'],[24807.75],[24603.62],SVR
BANKNIFTY,1,20,10,58,85,,,0.086235835,0.293659385,['2018-10-30T00:00'],[24807.75],[25004.74],SVR
BANKNIFTY,1,20,10,85,99,,,0.08792064599999999,0.296514159,['2018-10-30T00:00'],[24807.75],[24990.91],SVR
BANKNIFTY,1,20,10,99,85,,,0.08913224300000001,0.298550236,['2018-10-30T00:00'],[24807.75],[25007.86],SVR
BANKNIFTY,1,20,10,51,57,,,0.090673241,0.301119978,['2018-10-30T00:00'],[24807.75],[25007.81],SVR
BANKNIFTY,1,20,10,85,51,,,0.094274895,0.30704217100000003,['2018-10-30T00:00'],[24807.75],[25030.22],SVR
BANKNIFTY,1,20,10,51,15,,,0.098615316,0.314030757,['2018-10-30T00:00'],[24807.75],[24647.91],SVR
BANKNIFTY,1,20,10,58,48,,,0.103166762,0.321195831,['2018-10-30T00:00'],[24807.75],[24570.96],SVR
BANKNIFTY,1,20,10,48,27,,,0.104703478,0.32357916800000003,['2018-10-30T00:00'],[24807.75],[24559.77],SVR
BANKNIFTY,1,20,10,52,27,,,0.104791726,0.323715501,['2018-10-30T00:00'],[24807.75],[25011.57],SVR
BANKNIFTY,1,20,10,31,44,,,0.10520297199999999,0.324350077,['2018-10-30T00:00'],[24807.75],[25042.9],SVR
BANKNIFTY,1,20,10,15,85,,,0.105877964,0.325388943,['2018-10-30T00:00'],[24807.75],[25105.18],SVR
BANKNIFTY,1,20,10,48,15,,,0.105880315,0.325392555,['2018-10-30T00:00'],[24807.75],[25105.38],SVR
BANKNIFTY,1,20,10,57,43,,,0.106790405,0.326788012,['2018-10-30T00:00'],[24807.75],[25109.66],SVR
BANKNIFTY,1,20,10,52,7,,,0.10707437300000001,0.327222207,['2018-10-30T00:00'],[24807.75],[25055.46],SVR
BANKNIFTY,1,20,10,31,43,,,0.11013546699999999,0.33186664,['2018-10-30T00:00'],[24807.75],[25038.45],SVR
BANKNIFTY,1,20,10,27,57,,,0.11306452199999999,0.336250683,['2018-10-30T00:00'],[24807.75],[24586.15],SVR
BANKNIFTY,1,20,10,58,99,,,0.113117839,0.336329955,['2018-10-30T00:00'],[24807.75],[24632.65],SVR
BANKNIFTY,1,20,10,48,85,,,0.116155109,0.34081536,['2018-10-30T00:00'],[24807.75],[24713.42],SVR
BANKNIFTY,1,20,10,85,31,,,0.117359246,0.34257735799999994,['2018-10-30T00:00'],[24807.75],[25095.29],SVR
BANKNIFTY,1,20,10,44,31,,,0.118650665,0.344457058,['2018-10-30T00:00'],[24807.75],[25095.13],SVR
BANKNIFTY,1,20,10,57,15,,,0.120252716,0.346774734,['2018-10-30T00:00'],[24807.75],[25049.97],SVR
BANKNIFTY,1,20,10,57,52,,,0.12120355099999999,0.348143004,['2018-10-30T00:00'],[24807.75],[24590.86],SVR
BANKNIFTY,1,20,10,85,52,,,0.123299504,0.351140291,['2018-10-30T00:00'],[24807.75],[25078.71],SVR
BANKNIFTY,1,20,10,48,7,,,0.13744400699999998,0.370734416,['2018-10-30T00:00'],[24807.75],[25137.39],SVR
BANKNIFTY,1,20,10,45,44,,,0.143314346,0.37856881200000003,['2018-10-30T00:00'],[24807.75],[24984.82],SVR
BANKNIFTY,1,20,10,27,99,,,0.148453766,0.385296984,['2018-10-30T00:00'],[24807.75],[25062.23],SVR
BANKNIFTY,1,20,10,27,15,,,0.150690634,0.388188916,['2018-10-30T00:00'],[24807.75],[24968.46],SVR
BANKNIFTY,1,20,10,57,48,,,0.151693136,0.38947803,['2018-10-30T00:00'],[24807.75],[25076.06],SVR
BANKNIFTY,1,20,10,43,27,,,0.151988278,0.38985674,['2018-10-30T00:00'],[24807.75],[25094.33],SVR
BANKNIFTY,1,20,10,27,52,,,0.156069417,0.39505622,['2018-10-30T00:00'],[24807.75],[25093.33],SVR
BANKNIFTY,1,20,10,15,51,,,0.161129418,0.40140929,['2018-10-30T00:00'],[24807.75],[24969.2],SVR
